Date,Close,Volume,Open,High,Low,Company,day,month,year,quarter
12/23/2022,64.52,45923000,63.11,64.66,62.72,Advanced Micro Devices Inc,23,12,2022,4
12/22/2022,63.86,73917670,66.08,66.31,62.2601,Advanced Micro Devices Inc,22,12,2022,4
12/21/2022,67.68,44167580,65.43,67.845,65.21,Advanced Micro Devices Inc,21,12,2022,4
12/20/2022,65.05,52431260,63.76,66.06,63.52,Advanced Micro Devices Inc,20,12,2022,4
12/19/2022,64.59,46246910,65.12,65.59,63.71,Advanced Micro Devices Inc,19,12,2022,4
12/16/2022,65.41,62438570,66.25,67.19,64.8,Advanced Micro Devices Inc,16,12,2022,4
12/15/2022,66.53,58557050,67.604,68.21,66.12,Advanced Micro Devices Inc,15,12,2022,4
12/14/2022,68.93,67277980,70.93,72,68.32,Advanced Micro Devices Inc,14,12,2022,4
12/13/2022,71.65,72458040,74.87,75.21,70.66,Advanced Micro Devices Inc,13,12,2022,4
12/12/2022,70.67,60968340,68.54,70.67,67.53,Advanced Micro Devices Inc,12,12,2022,4
12/9/2022,68.59,59058320,69.49,70.67,68.52,Advanced Micro Devices Inc,9,12,2022,4
12/8/2022,70.47,56734100,70.14,71.225,69,Advanced Micro Devices Inc,8,12,2022,4
12/7/2022,70.14,59180110,69.53,71.37,69.28,Advanced Micro Devices Inc,7,12,2022,4
12/6/2022,70.27,64965240,73.08,73.3911,69.4,Advanced Micro Devices Inc,6,12,2022,4
12/5/2022,73.62,47022190,74.54,75.17,72.82,Advanced Micro Devices Inc,5,12,2022,4
12/2/2022,74.98,64377180,75.05,76.28,73.65,Advanced Micro Devices Inc,2,12,2022,4
12/1/2022,77.48,59833350,78.31,79.23,76.44,Advanced Micro Devices Inc,1,12,2022,4
11/30/2022,77.63,88468440,73.38,77.7,72.8131,Advanced Micro Devices Inc,30,11,2022,4
11/29/2022,73.39,51846450,73.62,74.4899,72.78,Advanced Micro Devices Inc,29,11,2022,4
11/28/2022,73.19,45448320,73.81,75.4699,72.57,Advanced Micro Devices Inc,28,11,2022,4
11/25/2022,75.14,26018910,75.67,76.0393,74.7495,Advanced Micro Devices Inc,25,11,2022,4
11/23/2022,76.4,81623630,75.49,78.22,75.3,Advanced Micro Devices Inc,23,11,2022,4
11/22/2022,75.25,55450160,72.72,75.33,72.1091,Advanced Micro Devices Inc,22,11,2022,4
11/21/2022,72.46,51536350,72.21,72.98,71.57,Advanced Micro Devices Inc,21,11,2022,4
11/18/2022,73.57,73223210,75.07,75.3499,72.18,Advanced Micro Devices Inc,18,11,2022,4
11/17/2022,73.9,82320830,70.56,74.38,70.16,Advanced Micro Devices Inc,17,11,2022,4
11/16/2022,72.7,79968000,73.655,74.8268,71.925,Advanced Micro Devices Inc,16,11,2022,4
11/15/2022,76.37,108946300,77.26,79.16,75.39,Advanced Micro Devices Inc,15,11,2022,4
11/14/2022,73.53,108892800,75.22,75.25,72.67,Advanced Micro Devices Inc,14,11,2022,4
11/11/2022,72.37,111709500,69.58,73.32,68.29,Advanced Micro Devices Inc,11,11,2022,4
11/10/2022,68.47,107996300,64.3,68.8,63.62,Advanced Micro Devices Inc,10,11,2022,4
11/9/2022,59.92,62940340,62.28,63.05,59.8,Advanced Micro Devices Inc,9,11,2022,4
11/8/2022,63.85,75938050,64.09,64.96,62.3678,Advanced Micro Devices Inc,8,11,2022,4
11/7/2022,63.08,62722500,62.93,63.53,61.4,Advanced Micro Devices Inc,7,11,2022,4
11/4/2022,62.19,84791350,62.5,63,60.53,Advanced Micro Devices Inc,4,11,2022,4
11/3/2022,60.11,95279890,58.11,62.28,58.03,Advanced Micro Devices Inc,3,11,2022,4
11/2/2022,58.63,142669400,63,63.93,58.57,Advanced Micro Devices Inc,2,11,2022,4
11/1/2022,59.66,83806670,61.485,61.99,59.425,Advanced Micro Devices Inc,1,11,2022,4
10/31/2022,60.06,73274140,60.75,61.86,59.525,Advanced Micro Devices Inc,31,10,2022,4
10/28/2022,62.01,78198610,59.1,62.35,58.92,Advanced Micro Devices Inc,28,10,2022,4
10/27/2022,58.6,83871440,61.6,62.72,58.51,Advanced Micro Devices Inc,27,10,2022,4
10/26/2022,59.73,79915890,59.69,61.77,59.15,Advanced Micro Devices Inc,26,10,2022,4
10/25/2022,61.47,85501880,58.765,61.975,58.69,Advanced Micro Devices Inc,25,10,2022,4
10/24/2022,58.7,76305380,58.57,59,56.66,Advanced Micro Devices Inc,24,10,2022,4
10/21/2022,58.82,95366370,57.215,58.91,55.71,Advanced Micro Devices Inc,21,10,2022,4
10/20/2022,57.77,79552600,57.47,60.2,57.4,Advanced Micro Devices Inc,20,10,2022,4
10/19/2022,57.23,75704840,57.325,59.0376,56.57,Advanced Micro Devices Inc,19,10,2022,4
10/18/2022,57.92,103064500,59.91,60.49,56.4,Advanced Micro Devices Inc,18,10,2022,4
10/17/2022,57.96,76977600,57.35,58.51,57.1,Advanced Micro Devices Inc,17,10,2022,4
10/14/2022,55.94,96959300,59.6,59.94,55.835,Advanced Micro Devices Inc,14,10,2022,4
10/13/2022,58.94,131159800,55.52,60.14,54.57,Advanced Micro Devices Inc,13,10,2022,4
10/12/2022,57.85,89264180,57.45,58.32,56.32,Advanced Micro Devices Inc,12,10,2022,4
10/11/2022,57.63,114054800,57.21,58.915,56.05,Advanced Micro Devices Inc,11,10,2022,4
10/10/2022,57.81,112241800,57.31,58.79,56.3,Advanced Micro Devices Inc,10,10,2022,4
10/7/2022,58.44,163786300,64.01,64.03,58.22,Advanced Micro Devices Inc,7,10,2022,4
10/6/2022,67.85,98325920,67.82,70.29,67.661,Advanced Micro Devices Inc,6,10,2022,4
10/5/2022,67.94,87127380,66.59,68.69,64.515,Advanced Micro Devices Inc,5,10,2022,4
10/4/2022,67.9,77160480,68.27,69.18,67.33,Advanced Micro Devices Inc,4,10,2022,4
10/3/2022,66.11,83841630,64.46,66.91,63.39,Advanced Micro Devices Inc,3,10,2022,4
9/30/2022,63.36,81664130,63.615,65.91,63.34,Advanced Micro Devices Inc,30,9,2022,3
9/29/2022,64.14,102552400,67.15,67.2,62.8301,Advanced Micro Devices Inc,29,9,2022,3
9/28/2022,68.36,72389460,67.11,68.7979,66.56,Advanced Micro Devices Inc,28,9,2022,3
9/27/2022,67.17,94871790,67.9,68.78,66,Advanced Micro Devices Inc,27,9,2022,3
9/26/2022,66.3,82898690,67.87,68.74,66.25,Advanced Micro Devices Inc,26,9,2022,3
9/23/2022,67.96,87689950,68,69.0801,66.8216,Advanced Micro Devices Inc,23,9,2022,3
9/22/2022,69.5,101436900,73.89,74.29,69.17,Advanced Micro Devices Inc,22,9,2022,3
9/21/2022,74.48,82069700,75.435,78.41,74.45,Advanced Micro Devices Inc,21,9,2022,3
9/20/2022,75.25,51129080,76.08,76.58,74.7312,Advanced Micro Devices Inc,20,9,2022,3
9/19/2022,76.77,64966910,75.39,77.34,75.35,Advanced Micro Devices Inc,19,9,2022,3
9/16/2022,76.51,75300180,75.62,76.82,74.68,Advanced Micro Devices Inc,16,9,2022,3
9/15/2022,76.66,81817970,76.64,77.97,74.905,Advanced Micro Devices Inc,15,9,2022,3
9/14/2022,77.45,71483000,77.1,78.08,75.87,Advanced Micro Devices Inc,14,9,2022,3
9/13/2022,77.03,80921220,80.955,81.47,76.8,Advanced Micro Devices Inc,13,9,2022,3
9/12/2022,84.64,71922540,84.89,85.3488,83.46,Advanced Micro Devices Inc,12,9,2022,3
9/9/2022,85.45,68936920,84.03,85.68,83.84,Advanced Micro Devices Inc,9,9,2022,3
9/8/2022,82.78,89089300,80.03,83.45,79.24,Advanced Micro Devices Inc,8,9,2022,3
9/7/2022,79.61,67891170,79.24,80.25,77.74,Advanced Micro Devices Inc,7,9,2022,3
9/6/2022,78.72,68727300,80.41,80.89,78.3724,Advanced Micro Devices Inc,6,9,2022,3
9/2/2022,80.24,84924450,83.315,83.65,79.805,Advanced Micro Devices Inc,2,9,2022,3
9/1/2022,82.33,94854710,82.345,82.755,78.52,Advanced Micro Devices Inc,1,9,2022,3
8/31/2022,84.87,64991720,86.28,86.72,83.72,Advanced Micro Devices Inc,31,8,2022,3
8/30/2022,86.94,69087120,90.055,90.15,85.34,Advanced Micro Devices Inc,30,8,2022,3
8/29/2022,88.49,61142540,90.05,91.19,88.26,Advanced Micro Devices Inc,29,8,2022,3
8/26/2022,91.18,65552540,96.29,97.5999,91.12,Advanced Micro Devices Inc,26,8,2022,3
8/25/2022,97.18,61016200,93.14,97.57,93.14,Advanced Micro Devices Inc,25,8,2022,3
8/24/2022,92.73,56520430,92.21,93.38,90.9,Advanced Micro Devices Inc,24,8,2022,3
8/23/2022,92.49,52590670,92.39,94.44,92.11,Advanced Micro Devices Inc,23,8,2022,3
8/22/2022,92.84,61837280,94.4,95.02,92.36,Advanced Micro Devices Inc,22,8,2022,3
8/19/2022,95.95,67221690,98.67,99.245,94.59,Advanced Micro Devices Inc,19,8,2022,3
8/18/2022,100.44,76059520,97.74,101.07,96.7342,Advanced Micro Devices Inc,18,8,2022,3
8/17/2022,98.27,63735580,99.26,99.64,96.725,Advanced Micro Devices Inc,17,8,2022,3
8/16/2022,100.2,60220670,100.84,101.45,98.3201,Advanced Micro Devices Inc,16,8,2022,3
8/15/2022,101.01,61327140,100.505,101.85,99.8002,Advanced Micro Devices Inc,15,8,2022,3
8/12/2022,100.83,72316350,99.2,101.4,98.48,Advanced Micro Devices Inc,12,8,2022,3
8/11/2022,98.12,77516860,99.93,102.37,98,Advanced Micro Devices Inc,11,8,2022,3
8/10/2022,99.05,83416120,98.45,99.35,95.61,Advanced Micro Devices Inc,10,8,2022,3
8/9/2022,95.54,89473660,97.95,98.0461,93.67,Advanced Micro Devices Inc,9,8,2022,3
8/8/2022,100.07,92692590,100.06,101.8,97.99,Advanced Micro Devices Inc,8,8,2022,3
8/5/2022,102.31,93859880,101.05,103.86,100.98,Advanced Micro Devices Inc,5,8,2022,3
8/4/2022,103.91,125855800,97.5,104.59,97.26,Advanced Micro Devices Inc,4,8,2022,3
8/3/2022,98.09,131142000,94.83,98.7693,93.62,Advanced Micro Devices Inc,3,8,2022,3
8/2/2022,99.29,116734100,95.71,100.915,95.36,Advanced Micro Devices Inc,2,8,2022,3
8/1/2022,96.78,96477500,95.59,98.39,93.96,Advanced Micro Devices Inc,1,8,2022,3
7/29/2022,94.47,76630710,90.7,94.81,90.56,Advanced Micro Devices Inc,29,7,2022,3
7/28/2022,91.67,79009190,90.415,92.22,88.5909,Advanced Micro Devices Inc,28,7,2022,3
7/27/2022,89.82,78301560,86.94,90.62,86.29,Advanced Micro Devices Inc,27,7,2022,3
7/26/2022,85.25,69180370,87,87.749,84.71,Advanced Micro Devices Inc,26,7,2022,3
7/25/2022,87.54,70083010,86.57,87.6,85.12,Advanced Micro Devices Inc,25,7,2022,3
7/22/2022,88.1,76989700,90.2,90.69,87.04,Advanced Micro Devices Inc,22,7,2022,3
7/21/2022,91.09,90449340,89.6,91.58,88.22,Advanced Micro Devices Inc,21,7,2022,3
7/20/2022,89.43,88348560,85.39,89.9198,85.08,Advanced Micro Devices Inc,20,7,2022,3
7/19/2022,85.88,85047510,82.76,86.41,82.19,Advanced Micro Devices Inc,19,7,2022,3
7/18/2022,81.43,90464330,82.21,84.47,80.94,Advanced Micro Devices Inc,18,7,2022,3
7/15/2022,81.11,76050600,79.36,81.2,77.9,Advanced Micro Devices Inc,15,7,2022,3
7/14/2022,78.6,83493650,78.23,79.25,76,Advanced Micro Devices Inc,14,7,2022,3
7/13/2022,77.52,79354980,74.94,79.11,74.48,Advanced Micro Devices Inc,13,7,2022,3
7/12/2022,76.36,77873210,76.98,77.44,74.43,Advanced Micro Devices Inc,12,7,2022,3
7/11/2022,76.95,76247540,77.845,78.29,75.8417,Advanced Micro Devices Inc,11,7,2022,3
7/8/2022,79.35,83405930,78.31,80.47,77.4,Advanced Micro Devices Inc,8,7,2022,3
7/7/2022,79.3,83640950,77.195,79.99,76.9,Advanced Micro Devices Inc,7,7,2022,3
7/6/2022,75.35,85458860,75.17,76.28,73.55,Advanced Micro Devices Inc,6,7,2022,3
7/5/2022,75.2,95685750,71.98,75.21,71.6,Advanced Micro Devices Inc,5,7,2022,3
7/1/2022,73.67,87734240,75.185,75.45,72.69,Advanced Micro Devices Inc,1,7,2022,3
6/30/2022,76.47,105368600,77.73,78.91,75.48,Advanced Micro Devices Inc,30,6,2022,2
6/29/2022,77.99,104140900,79.55,79.75,76.51,Advanced Micro Devices Inc,29,6,2022,2
6/28/2022,80.78,95752530,85.71,86.73,80.43,Advanced Micro Devices Inc,28,6,2022,2
6/27/2022,86.16,74663490,87.355,88.22,85.25,Advanced Micro Devices Inc,27,6,2022,2
6/24/2022,87.08,88553890,83.56,87.53,83.0801,Advanced Micro Devices Inc,24,6,2022,2
6/23/2022,82.43,100614600,84.315,84.41,80.2251,Advanced Micro Devices Inc,23,6,2022,2
6/22/2022,83.75,86634720,84.4,86.375,83.3001,Advanced Micro Devices Inc,22,6,2022,2
6/21/2022,83.79,87780570,84.17,85.81,82.6,Advanced Micro Devices Inc,21,6,2022,2
6/17/2022,81.57,105212300,82.19,82.94,79.43,Advanced Micro Devices Inc,17,6,2022,2
6/16/2022,82.05,102433300,86.63,86.73,80.64,Advanced Micro Devices Inc,16,6,2022,2
6/15/2022,89.3,95774810,87.9,90.86,86.19,Advanced Micro Devices Inc,15,6,2022,2
6/14/2022,86.99,84066570,87.41,88.3,85.8201,Advanced Micro Devices Inc,14,6,2022,2
6/13/2022,86.99,98148810,91.26,92.03,86.64,Advanced Micro Devices Inc,13,6,2022,2
6/10/2022,94.82,102212200,98.82,99.928,94.25,Advanced Micro Devices Inc,10,6,2022,2
6/9/2022,98.8,95298980,101.57,103.94,98.74,Advanced Micro Devices Inc,9,6,2022,2
6/8/2022,101.9,97641870,104.57,105.848,100.41,Advanced Micro Devices Inc,8,6,2022,2
6/7/2022,105.28,79022850,104.24,106.24,102.61,Advanced Micro Devices Inc,7,6,2022,2
6/6/2022,105.65,96726890,108.27,109.57,104.225,Advanced Micro Devices Inc,6,6,2022,2
6/3/2022,106.3,110844700,105.8,109.39,104.65,Advanced Micro Devices Inc,3,6,2022,2
6/2/2022,108.59,120953800,100.78,109.5,100.78,Advanced Micro Devices Inc,2,6,2022,2
6/1/2022,101.22,99351390,102.13,103.57,99.55,Advanced Micro Devices Inc,1,6,2022,2
5/31/2022,101.86,125102900,102.43,104.55,100.04,Advanced Micro Devices Inc,31,5,2022,2
5/27/2022,102.26,104348400,100.14,102.4,99.38,Advanced Micro Devices Inc,27,5,2022,2
5/26/2022,98.75,128792700,91.34,100.33,90.74,Advanced Micro Devices Inc,26,5,2022,2
5/25/2022,92.65,111771100,90.425,93.89,89.52,Advanced Micro Devices Inc,25,5,2022,2
5/24/2022,91.16,123341400,92.54,93.42,89.62,Advanced Micro Devices Inc,24,5,2022,2
5/23/2022,95.07,128773000,91.66,95.19,90.92,Advanced Micro Devices Inc,23,5,2022,2
5/20/2022,93.5,164126800,98.385,98.64,88.26,Advanced Micro Devices Inc,20,5,2022,2
5/19/2022,96.67,141506200,96.69,100.69,95.09,Advanced Micro Devices Inc,19,5,2022,2
5/18/2022,96.28,142603200,100,104.22,95.71,Advanced Micro Devices Inc,18,5,2022,2
5/17/2022,102.47,164227200,97.88,103.2,97.54,Advanced Micro Devices Inc,17,5,2022,2
5/16/2022,94.24,131065700,93.86,98.169,93.0801,Advanced Micro Devices Inc,16,5,2022,2
5/13/2022,95.12,138068100,88.3,96.57,88.22,Advanced Micro Devices Inc,13,5,2022,2
5/12/2022,87.06,129214200,86.6,88.55,83.27,Advanced Micro Devices Inc,12,5,2022,2
5/11/2022,87.92,136137900,87.84,93.46,86.53,Advanced Micro Devices Inc,11,5,2022,2
5/10/2022,88.73,137235500,89.18,90.7721,85.41,Advanced Micro Devices Inc,10,5,2022,2
5/9/2022,86.36,144523700,92.865,93.74,85.38,Advanced Micro Devices Inc,9,5,2022,2
5/6/2022,95.34,144286600,94.34,98.18,92.65,Advanced Micro Devices Inc,6,5,2022,2
5/5/2022,93.87,153129800,97.65,97.84,92.17,Advanced Micro Devices Inc,5,5,2022,2
5/4/2022,99.42,225394100,98.18,99.69,91.7,Advanced Micro Devices Inc,4,5,2022,2
5/3/2022,91.13,126381800,89.85,92.21,89.01,Advanced Micro Devices Inc,3,5,2022,2
5/2/2022,89.84,98304090,85.655,90.37,85.3201,Advanced Micro Devices Inc,2,5,2022,2
4/29/2022,85.52,82647700,88.05,91.79,85.38,Advanced Micro Devices Inc,29,4,2022,2
4/28/2022,89.64,91495450,86.67,90.58,84.78,Advanced Micro Devices Inc,28,4,2022,2
4/27/2022,84.91,83125050,84.25,87.9,84.02,Advanced Micro Devices Inc,27,4,2022,2
4/26/2022,85.16,89127400,89.74,90.12,85.08,Advanced Micro Devices Inc,26,4,2022,2
4/25/2022,90.69,93481040,89.86,91.37,88.61,Advanced Micro Devices Inc,25,4,2022,2
4/22/2022,88.14,75017650,90.03,91.46,87.935,Advanced Micro Devices Inc,22,4,2022,2
4/21/2022,89.85,76680640,95.16,96.23,89.24,Advanced Micro Devices Inc,21,4,2022,2
4/20/2022,94.02,62489050,97.84,97.91,93.2,Advanced Micro Devices Inc,20,4,2022,2
4/19/2022,96.93,77069500,93.385,97.07,92.84,Advanced Micro Devices Inc,19,4,2022,2
4/18/2022,93.89,80605750,92.03,95.16,91.64,Advanced Micro Devices Inc,18,4,2022,2
4/14/2022,93.06,73354370,98.37,98.39,92.92,Advanced Micro Devices Inc,14,4,2022,2
4/13/2022,97.74,77728420,95.3,98.33,94.71,Advanced Micro Devices Inc,13,4,2022,2
4/12/2022,95.1,89246450,98.78,99.59,94.6,Advanced Micro Devices Inc,12,4,2022,2
4/11/2022,97.37,95527660,98.6,98.67,95.94,Advanced Micro Devices Inc,11,4,2022,2
4/8/2022,101,92746660,102.51,102.99,100.4205,Advanced Micro Devices Inc,8,4,2022,2
4/7/2022,103.72,91895530,103.92,105.24,100.91,Advanced Micro Devices Inc,7,4,2022,2
4/6/2022,103.67,105256600,104.45,105.744,101.7106,Advanced Micro Devices Inc,6,4,2022,2
4/5/2022,106.82,79531960,109.685,110.48,106.05,Advanced Micro Devices Inc,5,4,2022,2
4/4/2022,110.53,90220030,109.97,110.9391,107.03,Advanced Micro Devices Inc,4,4,2022,2
4/1/2022,108.19,111867100,110.48,111.42,106.102,Advanced Micro Devices Inc,1,4,2022,2
3/31/2022,109.34,147004800,116.31,116.38,109.02,Advanced Micro Devices Inc,31,3,2022,1
3/30/2022,119.22,99476950,123.04,125.67,118.59,Advanced Micro Devices Inc,30,3,2022,1
3/29/2022,123.23,94143030,122.28,123.71,119.59,Advanced Micro Devices Inc,29,3,2022,1
3/28/2022,120.24,92966150,117.7,120.41,116.71,Advanced Micro Devices Inc,28,3,2022,1
3/25/2022,119.67,95852380,119.915,121.4,117.2533,Advanced Micro Devices Inc,25,3,2022,1
3/24/2022,120.53,121961300,114.96,120.55,113.71,Advanced Micro Devices Inc,24,3,2022,1
3/23/2022,113.92,90579150,114.29,117.55,112.21,Advanced Micro Devices Inc,23,3,2022,1
3/22/2022,114.78,101672600,115.43,117.95,113.81,Advanced Micro Devices Inc,22,3,2022,1
3/21/2022,115.92,101905900,113.73,117.57,112.54,Advanced Micro Devices Inc,21,3,2022,1
3/18/2022,113.46,105834800,111.28,114.93,110.55,Advanced Micro Devices Inc,18,3,2022,1
3/17/2022,111.69,103201700,112.14,114.27,109.71,Advanced Micro Devices Inc,17,3,2022,1
3/16/2022,115.37,113689800,111.6,115.42,109.89,Advanced Micro Devices Inc,16,3,2022,1
3/15/2022,109.33,112425500,102.66,109.69,101.79,Advanced Micro Devices Inc,15,3,2022,1
3/14/2022,102.25,89731680,102.99,105.2397,101.04,Advanced Micro Devices Inc,14,3,2022,1
3/11/2022,104.29,87584430,108.13,108.19,104.08,Advanced Micro Devices Inc,11,3,2022,1
3/10/2022,106.46,102557400,108.89,109.07,103.07,Advanced Micro Devices Inc,10,3,2022,1
3/9/2022,111.05,102310300,108.41,111.71,106.85,Advanced Micro Devices Inc,9,3,2022,1
3/8/2022,105.53,135348300,102.81,109.9,100.08,Advanced Micro Devices Inc,8,3,2022,1
3/7/2022,102.95,92599970,108.53,109.53,102.82,Advanced Micro Devices Inc,7,3,2022,1
3/4/2022,108.41,100671300,112,113,106.81,Advanced Micro Devices Inc,4,3,2022,1
3/3/2022,111.98,123916700,118.13,118.26,111.05,Advanced Micro Devices Inc,3,3,2022,1
3/2/2022,118.28,118354500,115.47,119.48,113.31,Advanced Micro Devices Inc,2,3,2022,1
3/1/2022,113.83,126552200,122.33,122.43,112.8,Advanced Micro Devices Inc,1,3,2022,1
2/28/2022,123.34,124666100,120.31,124.61,119.2,Advanced Micro Devices Inc,28,2,2022,1
2/25/2022,121.06,127821000,117.16,121.23,116.0421,Advanced Micro Devices Inc,25,2,2022,1
2/24/2022,116.61,142956600,104.56,116.96,104.26,Advanced Micro Devices Inc,24,2,2022,1
2/23/2022,109.76,120299400,117.4,118.65,109.04,Advanced Micro Devices Inc,23,2,2022,1
2/22/2022,115.65,141648500,115.27,119.2,113.61,Advanced Micro Devices Inc,22,2,2022,1
2/18/2022,113.83,114321200,113.9,115.635,109.89,Advanced Micro Devices Inc,18,2,2022,1
2/17/2022,112.37,98179640,116.26,116.98,112.26,Advanced Micro Devices Inc,17,2,2022,1
2/16/2022,117.69,119109600,119.05,119.54,114.22,Advanced Micro Devices Inc,16,2,2022,1
2/15/2022,121.47,144139700,117.19,121.88,114.36,Advanced Micro Devices Inc,15,2,2022,1
2/14/2022,114.27,135146400,115.51,118.37,113.46,Advanced Micro Devices Inc,14,2,2022,1
2/11/2022,113.18,164723200,126.14,127.1699,111.81,Advanced Micro Devices Inc,11,2,2022,1
2/10/2022,125.77,108939900,128.84,131.7589,124.61,Advanced Micro Devices Inc,10,2,2022,1
2/9/2022,132.85,92948860,129.6,132.96,127.65,Advanced Micro Devices Inc,9,2,2022,1
2/8/2022,128.23,84902750,122.38,128.705,122.05,Advanced Micro Devices Inc,8,2,2022,1
2/7/2022,123.67,81672500,123.56,127.63,122.785,Advanced Micro Devices Inc,7,2,2022,1
2/4/2022,123.6,86212010,120.34,124.96,118.58,Advanced Micro Devices Inc,4,2,2022,1
2/3/2022,120.08,103599500,120.32,125.37,118.816,Advanced Micro Devices Inc,3,2,2022,1
2/2/2022,122.76,180065000,129.89,130.06,120.64,Advanced Micro Devices Inc,2,2,2022,1
2/1/2022,116.78,122467900,116.75,117.26,112.73,Advanced Micro Devices Inc,1,2,2022,1
1/31/2022,114.25,97205990,107.93,114.31,106.9,Advanced Micro Devices Inc,31,1,2022,1
1/28/2022,105.24,98749520,101.55,105.4,99.35,Advanced Micro Devices Inc,28,1,2022,1
1/27/2022,102.6,125954100,111.96,112.75,101.94,Advanced Micro Devices Inc,27,1,2022,1
1/26/2022,110.71,94752610,114.55,117.16,108.63,Advanced Micro Devices Inc,26,1,2022,1
1/25/2022,111.13,85102910,114.1,114.82,109.86,Advanced Micro Devices Inc,25,1,2022,1
1/24/2022,116.53,116301800,115.4,116.77,107.5,Advanced Micro Devices Inc,24,1,2022,1
1/21/2022,118.81,95685270,120.14,125.02,118.39,Advanced Micro Devices Inc,21,1,2022,1
1/20/2022,121.89,91157290,126.04,128.51,121.41,Advanced Micro Devices Inc,20,1,2022,1
1/19/2022,128.27,69831850,133.55,134.57,128.02,Advanced Micro Devices Inc,19,1,2022,1
1/18/2022,131.93,56589460,134.5,136.3893,131.59,Advanced Micro Devices Inc,18,1,2022,1
1/14/2022,136.88,71078440,131.68,137,131.43,Advanced Micro Devices Inc,14,1,2022,1
1/13/2022,132.74,76618060,139.44,141.25,131.81,Advanced Micro Devices Inc,13,1,2022,1
1/12/2022,137.47,69669600,138.585,140.57,135.77,Advanced Micro Devices Inc,12,1,2022,1
1/11/2022,137.31,77153910,133.45,138.99,131.59,Advanced Micro Devices Inc,11,1,2022,1
1/10/2022,132,84671340,129.08,132.42,125.03,Advanced Micro Devices Inc,10,1,2022,1
1/7/2022,132,58441100,136.28,137.44,131.13,Advanced Micro Devices Inc,7,1,2022,1
1/6/2022,136.23,64802940,136.19,138,131.77,Advanced Micro Devices Inc,6,1,2022,1
1/5/2022,136.15,65403170,142.815,143.76,135.29,Advanced Micro Devices Inc,5,1,2022,1
1/4/2022,144.42,80200460,151.01,152.42,140.7,Advanced Micro Devices Inc,4,1,2022,1
1/3/2022,150.24,59477670,145.135,151.65,145.02,Advanced Micro Devices Inc,3,1,2022,1
12/31/2021,143.9,49448140,146.16,148.61,143.55,Advanced Micro Devices Inc,31,12,2021,4
12/30/2021,145.15,44358000,147.44,148.85,144.85,Advanced Micro Devices Inc,30,12,2021,4
12/29/2021,148.26,51300210,152.82,154.3399,147.29,Advanced Micro Devices Inc,29,12,2021,4
12/28/2021,153.15,58699070,155.88,156.73,151.38,Advanced Micro Devices Inc,28,12,2021,4
12/27/2021,154.36,53296380,147.51,154.89,147.25,Advanced Micro Devices Inc,27,12,2021,4
12/23/2021,146.14,48653790,143.89,149.018,143.85,Advanced Micro Devices Inc,23,12,2021,4
12/22/2021,143.88,46923680,142.65,144.5,140.27,Advanced Micro Devices Inc,22,12,2021,4
12/21/2021,144.25,57785240,138.185,144.5,135.15,Advanced Micro Devices Inc,21,12,2021,4
12/20/2021,135.8,38195400,135.97,138.26,133.52,Advanced Micro Devices Inc,20,12,2021,4
12/17/2021,137.75,55692280,136.3,142.04,136.11,Advanced Micro Devices Inc,17,12,2021,4
12/16/2021,138.64,63369550,147,147.93,137.02,Advanced Micro Devices Inc,16,12,2021,4
12/15/2021,146.5,72425780,135.11,146.69,133.81,Advanced Micro Devices Inc,15,12,2021,4
12/14/2021,135.6,50754640,131.67,137.24,130.6,Advanced Micro Devices Inc,14,12,2021,4
12/13/2021,133.8,42173960,138.25,139.4,133.415,Advanced Micro Devices Inc,13,12,2021,4
12/10/2021,138.55,42224280,141.29,141.365,135.82,Advanced Micro Devices Inc,10,12,2021,4
12/9/2021,138.1,53019930,145.16,146.69,137.8,Advanced Micro Devices Inc,9,12,2021,4
12/8/2021,145.24,40977480,144.96,147.04,142.7,Advanced Micro Devices Inc,8,12,2021,4
12/7/2021,144.85,53359430,143.9,145.76,141.0001,Advanced Micro Devices Inc,7,12,2021,4
12/6/2021,139.06,66776490,141.135,141.31,134.2,Advanced Micro Devices Inc,6,12,2021,4
12/3/2021,144.01,65910030,151.645,152.38,140.72,Advanced Micro Devices Inc,3,12,2021,4
12/2/2021,150.68,56161220,147.675,152.53,146.47,Advanced Micro Devices Inc,2,12,2021,4
12/1/2021,149.11,64185120,160.37,160.88,148.92,Advanced Micro Devices Inc,1,12,2021,4
11/30/2021,158.37,75182550,163.28,164.4599,155.6801,Advanced Micro Devices Inc,30,11,2021,4
11/29/2021,161.91,57438870,157.5,162.505,156.1,Advanced Micro Devices Inc,29,11,2021,4
11/26/2021,154.81,36245070,155.8,158.1,152.81,Advanced Micro Devices Inc,26,11,2021,4
11/24/2021,157.8,60677060,149.46,157.93,147.19,Advanced Micro Devices Inc,24,11,2021,4
11/23/2021,149.92,62852710,150.41,152.66,145.2996,Advanced Micro Devices Inc,23,11,2021,4
11/22/2021,152.52,58674080,157.14,161.8799,152.39,Advanced Micro Devices Inc,22,11,2021,4
11/19/2021,155.41,41668860,155.76,156.92,153.445,Advanced Micro Devices Inc,19,11,2021,4
11/18/2021,155.02,60612730,157.07,158.89,152.56,Advanced Micro Devices Inc,18,11,2021,4
11/17/2021,151.34,54527480,151.98,154.6599,149.69,Advanced Micro Devices Inc,17,11,2021,4
11/16/2021,152.45,53100810,145.93,153.08,145.34,Advanced Micro Devices Inc,16,11,2021,4
